,Node Label,PN incoming Connections,FSI incoming Connections,LTS incoming Connections
25062,PN,0,0,0
25063,PN,0,0,0
25064,PN,0,0,0
25065,PN,0,0,0
25066,PN,0,0,0
25067,PN,0,0,0
25068,PN,0,0,0
25069,PN,0,0,0
25070,PN,0,0,0
25071,PN,0,0,0
25072,PN,0,0,0
25073,PN,0,0,0
25074,PN,0,0,0
25075,PN,0,0,0
25076,PN,0,0,0
25077,PN,0,0,0
25078,PN,0,0,0
25079,PN,0,0,0
25080,PN,0,0,0
25081,PN,0,0,0
25082,PN,0,0,0
25083,PN,0,0,0
25084,PN,0,0,0
25085,PN,0,0,0
25086,PN,0,0,0
25087,PN,0,0,0
25088,PN,0,0,0
25089,PN,0,0,0
25090,PN,0,0,0
25091,PN,0,0,0
25092,PN,0,0,0
25093,PN,0,0,0
25094,PN,0,0,0
25095,PN,0,0,0
25096,PN,0,0,0
25097,PN,0,0,0
25098,PN,0,0,0
25099,PN,0,0,0
25100,PN,0,0,0
25101,PN,0,0,0
25102,PN,0,0,0
25103,PN,0,0,0
25104,PN,0,0,0
25105,PN,0,0,0
25106,PN,0,0,0
25107,PN,0,0,0
25108,PN,0,0,0
25109,PN,0,0,0
25110,PN,0,0,0
25111,PN,0,0,0
25112,PN,0,0,0
25113,PN,0,0,0
25114,PN,0,0,0
25115,PN,0,0,0
25116,PN,0,0,0
25117,PN,0,0,0
25118,PN,0,0,0
25119,PN,0,0,0
25120,PN,0,0,0
25121,PN,0,0,0
25122,PN,0,0,0
25123,PN,0,0,0
25124,PN,0,0,0
25125,PN,0,0,0
25126,PN,0,0,0
25127,PN,0,0,0
25128,PN,0,0,0
25129,PN,0,0,0
25130,PN,0,0,0
25131,PN,0,0,0
25132,PN,0,0,0
25133,PN,0,0,0
25134,PN,0,0,0
25135,PN,0,0,0
25136,PN,0,0,0
25137,PN,0,0,0
25138,PN,0,0,0
25139,PN,0,0,0
25140,PN,0,0,0
25141,PN,0,0,0
25142,PN,0,0,0
25143,PN,0,0,0
25144,PN,0,0,0
25145,PN,0,0,0
25146,PN,0,0,0
25147,PN,0,0,0
25148,PN,0,0,0
25149,PN,0,0,0
25150,PN,0,0,0
25151,PN,0,0,0
25152,PN,0,0,0
25153,PN,0,0,0
25154,PN,0,0,0
25155,PN,0,0,0
25156,PN,0,0,0
25157,PN,0,0,0
25158,PN,0,0,0
25159,PN,0,0,0
25160,PN,0,0,0
25161,PN,0,0,0
25162,PN,0,0,0
25163,PN,0,0,0
25164,PN,0,0,0
25165,PN,0,0,0
25166,PN,0,0,0
25167,PN,0,0,0
25168,PN,0,0,0
25169,PN,0,0,0
25170,PN,0,0,0
25171,PN,0,0,0
25172,PN,0,0,0
25173,PN,0,0,0
25174,PN,0,0,0
25175,PN,0,0,0
25176,PN,0,0,0
25177,PN,0,0,0
25178,PN,0,0,0
25179,PN,0,0,0
25180,PN,0,0,0
25181,PN,0,0,0
25182,PN,0,0,0
25183,PN,0,0,0
25184,PN,0,0,0
25185,PN,0,0,0
25186,PN,0,0,0
25187,PN,0,0,0
25188,PN,0,0,0
25189,PN,0,0,0
25190,PN,0,0,0
25191,PN,0,0,0
25192,PN,0,0,0
25193,PN,0,0,0
25194,PN,0,0,0
25195,PN,0,0,0
25196,PN,0,0,0
25197,PN,0,0,0
25198,PN,0,0,0
25199,PN,0,0,0
25200,PN,0,0,0
25201,PN,0,0,0
25202,PN,0,0,0
25203,PN,0,0,0
25204,PN,0,0,0
25205,PN,0,0,0
25206,PN,0,0,0
25207,PN,0,0,0
25208,PN,0,0,0
25209,PN,0,0,0
25210,PN,0,0,0
25211,PN,0,0,0
25212,PN,0,0,0
25213,PN,0,0,0
25214,PN,0,0,0
25215,PN,0,0,0
25216,PN,0,0,0
25217,PN,0,0,0
25218,PN,0,0,0
25219,PN,0,0,0
25220,PN,0,0,0
25221,PN,0,0,0
25222,PN,0,0,0
25223,PN,0,0,0
25224,PN,0,0,0
25225,PN,0,0,0
25226,PN,0,0,0
25227,PN,0,0,0
25228,PN,0,0,0
25229,PN,0,0,0
25230,PN,0,0,0
25231,PN,0,0,0
25232,PN,0,0,0
25233,PN,0,0,0
25234,PN,0,0,0
25235,PN,0,0,0
25236,PN,0,0,0
25237,PN,0,0,0
25238,PN,0,0,0
25239,PN,0,0,0
25240,PN,0,0,0
25241,PN,0,0,0
25242,PN,0,0,0
25243,PN,0,0,0
25244,PN,0,0,0
25245,PN,0,0,0
25246,PN,0,0,0
25247,PN,0,0,0
25248,PN,0,0,0
25249,PN,0,0,0
25250,PN,0,0,0
25251,PN,0,0,0
25252,PN,0,0,0
25253,PN,0,0,0
25254,PN,0,0,0
25255,PN,0,0,0
25256,PN,0,0,0
25257,PN,0,0,0
25258,PN,0,0,0
25259,PN,0,0,0
25260,PN,0,0,0
25261,PN,0,0,0
25262,PN,0,0,0
25263,PN,0,0,0
25264,PN,0,0,0
25265,PN,0,0,0
25266,PN,0,0,0
25267,PN,0,0,0
25268,PN,0,0,0
25269,PN,0,0,0
25270,PN,0,0,0
25271,PN,0,0,0
25272,PN,0,0,0
25273,PN,0,0,0
25274,PN,0,0,0
25275,PN,0,0,0
25276,PN,0,0,0
25277,PN,0,0,0
25278,PN,0,0,0
25279,PN,0,0,0
25280,PN,0,0,0
25281,PN,0,0,0
25282,PN,0,0,0
25283,PN,0,0,0
25284,PN,0,0,0
25285,PN,0,0,0
25286,PN,0,0,0
25287,PN,0,0,0
25288,PN,0,0,0
25289,PN,0,0,0
25290,PN,0,0,0
25291,PN,0,0,0
25292,PN,0,0,0
25293,PN,0,0,0
25294,PN,0,0,0
25295,PN,0,0,0
25296,PN,0,0,0
25297,PN,0,0,0
25298,PN,0,0,0
25299,PN,0,0,0
25300,PN,0,0,0
25301,PN,0,0,0
25302,PN,0,0,0
25303,PN,0,0,0
25304,PN,0,0,0
25305,PN,0,0,0
25306,PN,0,0,0
25307,PN,0,0,0
25308,PN,0,0,0
25309,PN,0,0,0
25310,PN,0,0,0
25311,PN,0,0,0
25312,PN,0,0,0
25313,PN,0,0,0
25314,PN,0,0,0
25315,PN,0,0,0
25316,PN,0,0,0
25317,PN,0,0,0
25318,PN,0,0,0
25319,PN,0,0,0
25320,PN,0,0,0
25321,PN,0,0,0
25322,PN,0,0,0
25323,PN,0,0,0
25324,PN,0,0,0
25325,PN,0,0,0
25326,PN,0,0,0
25327,PN,0,0,0
25328,PN,0,0,0
25329,PN,0,0,0
25330,PN,0,0,0
25331,PN,0,0,0
25332,PN,0,0,0
25333,PN,0,0,0
25334,PN,0,0,0
25335,PN,0,0,0
25336,PN,0,0,0
25337,PN,0,0,0
25338,PN,0,0,0
25339,PN,0,0,0
25340,PN,0,0,0
25341,PN,0,0,0
25342,PN,0,0,0
25343,PN,0,0,0
25344,PN,0,0,0
25345,PN,0,0,0
25346,PN,0,0,0
25347,PN,0,0,0
25348,PN,0,0,0
25349,PN,0,0,0
25350,PN,0,0,0
25351,PN,0,0,0
25352,PN,0,0,0
25353,PN,0,0,0
25354,PN,0,0,0
25355,PN,0,0,0
25356,PN,0,0,0
25357,PN,0,0,0
25358,PN,0,0,0
25359,PN,0,0,0
25360,PN,0,0,0
25361,PN,0,0,0
25362,PN,0,0,0
25363,PN,0,0,0
25364,PN,0,0,0
25365,PN,0,0,0
25366,PN,0,0,0
25367,PN,0,0,0
25368,PN,0,0,0
25369,PN,0,0,0
25370,PN,0,0,0
25371,PN,0,0,0
25372,PN,0,0,0
25373,PN,0,0,0
25374,PN,0,0,0
25375,PN,0,0,0
25376,PN,0,0,0
25377,PN,0,0,0
25378,PN,0,0,0
25379,PN,0,0,0
25380,PN,0,0,0
25381,PN,0,0,0
25382,PN,0,0,0
25383,PN,0,0,0
25384,PN,0,0,0
25385,PN,0,0,0
25386,PN,0,0,0
25387,PN,0,0,0
25388,PN,0,0,0
25389,PN,0,0,0
25390,PN,0,0,0
25391,PN,0,0,0
25392,PN,0,0,0
25393,PN,0,0,0
25394,PN,0,0,0
25395,PN,0,0,0
25396,PN,0,0,0
25397,PN,0,0,0
25398,PN,0,0,0
25399,PN,0,0,0
25400,PN,0,0,0
25401,PN,0,0,0
25402,PN,0,0,0
25403,PN,0,0,0
25404,PN,0,0,0
25405,PN,0,0,0
25406,PN,0,0,0
25407,PN,0,0,0
25408,PN,0,0,0
25409,PN,0,0,0
25410,PN,0,0,0
25411,PN,0,0,0
25412,PN,0,0,0
25413,PN,0,0,0
25414,PN,0,0,0
25415,PN,0,0,0
25416,PN,0,0,0
25417,PN,0,0,0
25418,PN,0,0,0
25419,PN,0,0,0
25420,PN,0,0,0
25421,PN,0,0,0
25422,PN,0,0,0
25423,PN,0,0,0
25424,PN,0,0,0
25425,PN,0,0,0
25426,PN,0,0,0
25427,PN,0,0,0
25428,PN,0,0,0
25429,PN,0,0,0
25430,PN,0,0,0
25431,PN,0,0,0
25432,PN,0,0,0
25433,PN,0,0,0
25434,PN,0,0,0
25435,PN,0,0,0
25436,PN,0,0,0
25437,PN,0,0,0
25438,PN,0,0,0
25439,PN,0,0,0
25440,PN,0,0,0
25441,PN,0,0,0
25442,PN,0,0,0
25443,PN,0,0,0
25444,PN,0,0,0
25445,PN,0,0,0
25446,PN,0,0,0
25447,PN,0,0,0
25448,PN,0,0,0
25449,PN,0,0,0
25450,PN,0,0,0
25451,PN,0,0,0
25452,PN,0,0,0
25453,PN,0,0,0
25454,PN,0,0,0
25455,PN,0,0,0
25456,PN,0,0,0
25457,PN,0,0,0
25458,PN,0,0,0
25459,PN,0,0,0
25460,PN,0,0,0
25461,PN,0,0,0
25462,PN,0,0,0
25463,PN,0,0,0
25464,PN,0,0,0
25465,PN,0,0,0
25466,PN,0,0,0
25467,PN,0,0,0
25468,PN,0,0,0
25469,PN,0,0,0
25470,PN,0,0,0
25471,PN,0,0,0
25472,PN,0,0,0
25473,PN,0,0,0
25474,PN,0,0,0
25475,PN,0,0,0
25476,PN,0,0,0
25477,PN,0,0,0
25478,PN,0,0,0
25479,PN,0,0,0
25480,PN,0,0,0
25481,PN,0,0,0
25482,PN,0,0,0
25483,PN,0,0,0
25484,PN,0,0,0
25485,PN,0,0,0
25486,PN,0,0,0
25487,PN,0,0,0
25488,PN,0,0,0
25489,PN,0,0,0
25490,PN,0,0,0
25491,PN,0,0,0
25492,PN,0,0,0
25493,PN,0,0,0
25494,PN,0,0,0
25495,PN,0,0,0
25496,PN,0,0,0
25497,PN,0,0,0
25498,PN,0,0,0
25499,PN,0,0,0
25500,PN,0,0,0
25501,PN,0,0,0
25502,PN,0,0,0
25503,PN,0,0,0
25504,PN,0,0,0
25505,PN,0,0,0
25506,PN,0,0,0
25507,PN,0,0,0
25508,PN,0,0,0
25509,PN,0,0,0
25510,PN,0,0,0
25511,PN,0,0,0
25512,PN,0,0,0
25513,PN,0,0,0
25514,PN,0,0,0
25515,PN,0,0,0
25516,PN,0,0,0
25517,PN,0,0,0
25518,PN,0,0,0
25519,PN,0,0,0
25520,PN,0,0,0
25521,PN,0,0,0
25522,PN,0,0,0
25523,PN,0,0,0
25524,PN,0,0,0
25525,PN,0,0,0
25526,PN,0,0,0
25527,PN,0,0,0
25528,PN,0,0,0
25529,PN,0,0,0
25530,PN,0,0,0
25531,PN,0,0,0
25532,PN,0,0,0
25533,PN,0,0,0
25534,PN,0,0,0
25535,PN,0,0,0
25536,PN,0,0,0
25537,PN,0,0,0
25538,PN,0,0,0
25539,PN,0,0,0
25540,PN,0,0,0
25541,PN,0,0,0
25542,PN,0,0,0
25543,PN,0,0,0
25544,PN,0,0,0
25545,PN,0,0,0
25546,PN,0,0,0
25547,PN,0,0,0
25548,PN,0,0,0
25549,PN,0,0,0
25550,PN,0,0,0
25551,PN,0,0,0
25552,PN,0,0,0
25553,PN,0,0,0
25554,PN,0,0,0
25555,PN,0,0,0
25556,PN,0,0,0
25557,PN,0,0,0
25558,PN,0,0,0
25559,PN,0,0,0
25560,PN,0,0,0
25561,PN,0,0,0
25562,PN,0,0,0
25563,PN,0,0,0
25564,PN,0,0,0
25565,PN,0,0,0
25566,PN,0,0,0
25567,PN,0,0,0
25568,PN,0,0,0
25569,PN,0,0,0
25570,PN,0,0,0
25571,PN,0,0,0
25572,PN,0,0,0
25573,PN,0,0,0
25574,PN,0,0,0
25575,PN,0,0,0
25576,PN,0,0,0
25577,PN,0,0,0
25578,PN,0,0,0
25579,PN,0,0,0
25580,PN,0,0,0
25581,PN,0,0,0
25582,PN,0,0,0
25583,PN,0,0,0
25584,PN,0,0,0
25585,PN,0,0,0
25586,PN,0,0,0
25587,PN,0,0,0
25588,PN,0,0,0
25589,PN,0,0,0
25590,PN,0,0,0
25591,PN,0,0,0
25592,PN,0,0,0
25593,PN,0,0,0
25594,PN,0,0,0
25595,PN,0,0,0
25596,PN,0,0,0
25597,PN,0,0,0
25598,PN,0,0,0
25599,PN,0,0,0
25600,PN,0,0,0
25601,PN,0,0,0
25602,PN,0,0,0
25603,PN,0,0,0
25604,PN,0,0,0
25605,PN,0,0,0
25606,PN,0,0,0
25607,PN,0,0,0
25608,PN,0,0,0
25609,PN,0,0,0
25610,PN,0,0,0
25611,PN,0,0,0
25612,PN,0,0,0
25613,PN,0,0,0
25614,PN,0,0,0
25615,PN,0,0,0
25616,PN,0,0,0
25617,PN,0,0,0
25618,PN,0,0,0
25619,PN,0,0,0
25620,PN,0,0,0
25621,PN,0,0,0
25622,PN,0,0,0
25623,PN,0,0,0
25624,PN,0,0,0
25625,PN,0,0,0
25626,PN,0,0,0
25627,PN,0,0,0
25628,PN,0,0,0
25629,PN,0,0,0
25630,PN,0,0,0
25631,PN,0,0,0
25632,PN,0,0,0
25633,PN,0,0,0
25634,PN,0,0,0
25635,PN,0,0,0
25636,PN,0,0,0
25637,PN,0,0,0
25638,PN,0,0,0
25639,PN,0,0,0
25640,PN,0,0,0
25641,PN,0,0,0
25642,PN,0,0,0
25643,PN,0,0,0
25644,PN,0,0,0
25645,PN,0,0,0
25646,PN,0,0,0
25647,PN,0,0,0
25648,PN,0,0,0
25649,PN,0,0,0
25650,PN,0,0,0
25651,PN,0,0,0
25652,PN,0,0,0
25653,PN,0,0,0
25654,PN,0,0,0
25655,PN,0,0,0
25656,PN,0,0,0
25657,PN,0,0,0
25658,PN,0,0,0
25659,PN,0,0,0
25660,PN,0,0,0
25661,PN,0,0,0
25662,PN,0,0,0
25663,PN,0,0,0
25664,PN,0,0,0
25665,PN,0,0,0
25666,PN,0,0,0
25667,PN,0,0,0
25668,PN,0,0,0
25669,PN,0,0,0
25670,PN,0,0,0
25671,PN,0,0,0
25672,PN,0,0,0
25673,PN,0,0,0
25674,PN,0,0,0
25675,PN,0,0,0
25676,PN,0,0,0
25677,PN,0,0,0
25678,PN,0,0,0
25679,PN,0,0,0
25680,PN,0,0,0
25681,PN,0,0,0
25682,PN,0,0,0
25683,PN,0,0,0
25684,PN,0,0,0
25685,PN,0,0,0
25686,PN,0,0,0
25687,PN,0,0,0
25688,PN,0,0,0
25689,PN,0,0,0
25690,PN,0,0,0
25691,PN,0,0,0
25692,PN,0,0,0
25693,PN,0,0,0
25694,PN,0,0,0
25695,PN,0,0,0
25696,PN,0,0,0
25697,PN,0,0,0
25698,PN,0,0,0
25699,PN,0,0,0
25700,PN,0,0,0
25701,PN,0,0,0
25702,PN,0,0,0
25703,PN,0,0,0
25704,PN,0,0,0
25705,PN,0,0,0
25706,PN,0,0,0
25707,PN,0,0,0
25708,PN,0,0,0
25709,PN,0,0,0
25710,PN,0,0,0
25711,PN,0,0,0
25712,PN,0,0,0
25713,PN,0,0,0
25714,PN,0,0,0
25715,PN,0,0,0
25716,PN,0,0,0
25717,PN,0,0,0
25718,PN,0,0,0
25719,PN,0,0,0
25720,PN,0,0,0
25721,PN,0,0,0
25722,PN,0,0,0
25723,PN,0,0,0
25724,PN,0,0,0
25725,PN,0,0,0
25726,PN,0,0,0
25727,PN,0,0,0
25728,PN,0,0,0
25729,PN,0,0,0
25730,PN,0,0,0
25731,PN,0,0,0
25732,PN,0,0,0
25733,PN,0,0,0
25734,PN,0,0,0
25735,PN,0,0,0
25736,PN,0,0,0
25737,PN,0,0,0
25738,PN,0,0,0
25739,PN,0,0,0
25740,PN,0,0,0
25741,PN,0,0,0
25742,PN,0,0,0
25743,PN,0,0,0
25744,PN,0,0,0
25745,PN,0,0,0
25746,PN,0,0,0
25747,PN,0,0,0
25748,PN,0,0,0
25749,PN,0,0,0
25750,PN,0,0,0
25751,PN,0,0,0
25752,PN,0,0,0
25753,PN,0,0,0
25754,PN,0,0,0
25755,PN,0,0,0
25756,PN,0,0,0
25757,PN,0,0,0
25758,PN,0,0,0
25759,PN,0,0,0
25760,PN,0,0,0
25761,PN,0,0,0
25762,PN,0,0,0
25763,PN,0,0,0
25764,PN,0,0,0
25765,PN,0,0,0
25766,PN,0,0,0
25767,PN,0,0,0
25768,PN,0,0,0
25769,PN,0,0,0
25770,PN,0,0,0
25771,PN,0,0,0
25772,PN,0,0,0
25773,PN,0,0,0
25774,PN,0,0,0
25775,PN,0,0,0
25776,PN,0,0,0
25777,PN,0,0,0
25778,PN,0,0,0
25779,PN,0,0,0
25780,PN,0,0,0
25781,PN,0,0,0
25782,PN,0,0,0
25783,PN,0,0,0
25784,PN,0,0,0
25785,PN,0,0,0
25786,PN,0,0,0
25787,PN,0,0,0
25788,PN,0,0,0
25789,PN,0,0,0
25790,PN,0,0,0
25791,PN,0,0,0
25792,PN,0,0,0
25793,PN,0,0,0
25794,PN,0,0,0
25795,PN,0,0,0
25796,PN,0,0,0
25797,PN,0,0,0
25798,PN,0,0,0
25799,PN,0,0,0
25800,PN,0,0,0
25801,PN,0,0,0
25802,PN,0,0,0
25803,PN,0,0,0
25804,PN,0,0,0
25805,PN,0,0,0
25806,PN,0,0,0
25807,PN,0,0,0
25808,PN,0,0,0
25809,PN,0,0,0
25810,PN,0,0,0
25811,PN,0,0,0
25812,PN,0,0,0
25813,PN,0,0,0
25814,PN,0,0,0
25815,PN,0,0,0
25816,PN,0,0,0
25817,PN,0,0,0
25818,PN,0,0,0
25819,PN,0,0,0
25820,PN,0,0,0
25821,PN,0,0,0
25822,PN,0,0,0
25823,PN,0,0,0
25824,PN,0,0,0
25825,PN,0,0,0
25826,PN,0,0,0
25827,PN,0,0,0
25828,PN,0,0,0
25829,PN,0,0,0
25830,PN,0,0,0
25831,PN,0,0,0
25832,PN,0,0,0
25833,PN,0,0,0
25834,PN,0,0,0
25835,PN,0,0,0
25836,PN,0,0,0
25837,PN,0,0,0
25838,PN,0,0,0
25839,PN,0,0,0
25840,PN,0,0,0
25841,PN,0,0,0
25842,PN,0,0,0
25843,PN,0,0,0
25844,PN,0,0,0
25845,PN,0,0,0
25846,PN,0,0,0
25847,PN,0,0,0
25848,PN,0,0,0
25849,PN,0,0,0
25850,PN,0,0,0
25851,PN,0,0,0
25852,PN,0,0,0
25853,PN,0,0,0
25854,PN,0,0,0
25855,PN,0,0,0
25856,PN,0,0,0
25857,PN,0,0,0
25858,PN,0,0,0
25859,PN,0,0,0
25860,PN,0,0,0
25861,PN,0,0,0
25862,PN,0,0,0
25863,PN,0,0,0
25864,PN,0,0,0
25865,PN,0,0,0
25866,PN,0,0,0
25867,PN,0,0,0
25868,PN,0,0,0
25869,PN,0,0,0
25870,PN,0,0,0
25871,PN,0,0,0
25872,PN,0,0,0
25873,PN,0,0,0
25874,PN,0,0,0
25875,PN,0,0,0
25876,PN,0,0,0
25877,PN,0,0,0
25878,PN,0,0,0
25879,PN,0,0,0
25880,PN,0,0,0
25881,PN,0,0,0
25882,PN,0,0,0
25883,PN,0,0,0
25884,PN,0,0,0
25885,PN,0,0,0
25886,PN,0,0,0
25887,PN,0,0,0
25888,PN,0,0,0
25889,PN,0,0,0
25890,PN,0,0,0
25891,PN,0,0,0
25892,PN,0,0,0
25893,PN,0,0,0
25894,PN,0,0,0
25895,PN,0,0,0
25896,PN,0,0,0
25897,PN,0,0,0
25898,PN,0,0,0
25899,PN,0,0,0
25900,PN,0,0,0
25901,PN,0,0,0
25902,PN,0,0,0
25903,PN,0,0,0
25904,PN,0,0,0
25905,PN,0,0,0
25906,PN,0,0,0
25907,PN,0,0,0
25908,PN,0,0,0
25909,PN,0,0,0
25910,PN,0,0,0
25911,PN,0,0,0
25912,PN,0,0,0
25913,PN,0,0,0
25914,PN,0,0,0
25915,PN,0,0,0
25916,PN,0,0,0
25917,PN,0,0,0
25918,PN,0,0,0
25919,PN,0,0,0
25920,PN,0,0,0
25921,PN,0,0,0
25922,PN,0,0,0
25923,PN,0,0,0
25924,PN,0,0,0
25925,PN,0,0,0
25926,PN,0,0,0
25927,PN,0,0,0
25928,PN,0,0,0
25929,PN,0,0,0
25930,PN,0,0,0
25931,PN,0,0,0
25932,PN,0,0,0
25933,PN,0,0,0
25934,PN,0,0,0
25935,PN,0,0,0
25936,PN,0,0,0
25937,PN,0,0,0
25938,PN,0,0,0
25939,PN,0,0,0
25940,PN,0,0,0
25941,PN,0,0,0
25942,PN,0,0,0
25943,PN,0,0,0
25944,PN,0,0,0
25945,PN,0,0,0
25946,PN,0,0,0
25947,PN,0,0,0
25948,PN,0,0,0
25949,PN,0,0,0
25950,PN,0,0,0
25951,PN,0,0,0
25952,PN,0,0,0
25953,PN,0,0,0
25954,PN,0,0,0
25955,PN,0,0,0
25956,PN,0,0,0
25957,PN,0,0,0
25958,PN,0,0,0
25959,PN,0,0,0
25960,PN,0,0,0
25961,PN,0,0,0
25962,PN,0,0,0
25963,PN,0,0,0
25964,PN,0,0,0
25965,PN,0,0,0
25966,PN,0,0,0
25967,PN,0,0,0
25968,PN,0,0,0
25969,PN,0,0,0
25970,PN,0,0,0
25971,PN,0,0,0
25972,PN,0,0,0
25973,PN,0,0,0
25974,PN,0,0,0
25975,PN,0,0,0
25976,PN,0,0,0
25977,PN,0,0,0
25978,PN,0,0,0
25979,PN,0,0,0
25980,PN,0,0,0
25981,PN,0,0,0
25982,PN,0,0,0
25983,PN,0,0,0
25984,PN,0,0,0
25985,PN,0,0,0
25986,PN,0,0,0
25987,PN,0,0,0
25988,PN,0,0,0
25989,PN,0,0,0
25990,PN,0,0,0
25991,PN,0,0,0
25992,PN,0,0,0
25993,PN,0,0,0
25994,PN,0,0,0
25995,PN,0,0,0
25996,PN,0,0,0
25997,PN,0,0,0
25998,PN,0,0,0
25999,PN,0,0,0
26000,PN,0,0,0
26001,PN,0,0,0
26002,PN,0,0,0
26003,PN,0,0,0
26004,PN,0,0,0
26005,PN,0,0,0
26006,PN,0,0,0
26007,PN,0,0,0
26008,PN,0,0,0
26009,PN,0,0,0
26010,PN,0,0,0
26011,PN,0,0,0
26012,PN,0,0,0
26013,PN,0,0,0
26014,PN,0,0,0
26015,PN,0,0,0
26016,PN,0,0,0
26017,PN,0,0,0
26018,PN,0,0,0
26019,PN,0,0,0
26020,PN,0,0,0
26021,PN,0,0,0
26022,PN,0,0,0
26023,PN,0,0,0
26024,PN,0,0,0
26025,PN,0,0,0
26026,PN,0,0,0
26027,PN,0,0,0
26028,PN,0,0,0
26029,PN,0,0,0
26030,PN,0,0,0
26031,PN,0,0,0
26032,PN,0,0,0
26033,PN,0,0,0
26034,PN,0,0,0
26035,PN,0,0,0
26036,PN,0,0,0
26037,PN,0,0,0
26038,PN,0,0,0
26039,PN,0,0,0
26040,PN,0,0,0
26041,PN,0,0,0
26042,PN,0,0,0
26043,PN,0,0,0
26044,PN,0,0,0
26045,PN,0,0,0
26046,PN,0,0,0
26047,PN,0,0,0
26048,PN,0,0,0
26049,PN,0,0,0
26050,PN,0,0,0
26051,PN,0,0,0
26052,PN,0,0,0
26053,PN,0,0,0
26054,PN,0,0,0
26055,PN,0,0,0
26056,PN,0,0,0
26057,PN,0,0,0
26058,PN,0,0,0
26059,PN,0,0,0
26060,PN,0,0,0
26061,PN,0,0,0
26062,PN,0,0,0
26063,PN,0,0,0
26064,PN,0,0,0
26065,PN,0,0,0
26066,PN,0,0,0
26067,PN,0,0,0
26068,PN,0,0,0
26069,PN,0,0,0
26070,PN,0,0,0
26071,PN,0,0,0
26072,PN,0,0,0
26073,PN,0,0,0
26074,PN,0,0,0
26075,PN,0,0,0
26076,PN,0,0,0
26077,PN,0,0,0
26078,PN,0,0,0
26079,PN,0,0,0
26080,PN,0,0,0
26081,PN,0,0,0
26082,PN,0,0,0
26083,PN,0,0,0
26084,PN,0,0,0
26085,PN,0,0,0
26086,PN,0,0,0
26087,PN,0,0,0
26088,PN,0,0,0
26089,PN,0,0,0
26090,PN,0,0,0
26091,PN,0,0,0
26092,PN,0,0,0
26093,PN,0,0,0
26094,PN,0,0,0
26095,PN,0,0,0
26096,PN,0,0,0
26097,PN,0,0,0
26098,PN,0,0,0
26099,PN,0,0,0
26100,FSI,0,0,0
26101,FSI,0,0,0
26102,FSI,0,0,0
26103,FSI,0,0,0
26104,FSI,0,0,0
26105,FSI,0,0,0
26106,FSI,0,0,0
26107,FSI,0,0,0
26108,FSI,0,0,0
26109,FSI,0,0,0
26110,FSI,0,0,0
26111,FSI,0,0,0
26112,FSI,0,0,0
26113,FSI,0,0,0
26114,FSI,0,0,0
26115,FSI,0,0,0
26116,FSI,0,0,0
26117,FSI,0,0,0
26118,FSI,0,0,0
26119,FSI,0,0,0
26120,FSI,0,0,0
26121,FSI,0,0,0
26122,FSI,0,0,0
26123,FSI,0,0,0
26124,FSI,0,0,0
26125,FSI,0,0,0
26126,FSI,0,0,0
26127,FSI,0,0,0
26128,FSI,0,0,0
26129,FSI,0,0,0
26130,FSI,0,0,0
26131,FSI,0,0,0
26132,FSI,0,0,0
26133,FSI,0,0,0
26134,FSI,0,0,0
26135,FSI,0,0,0
26136,FSI,0,0,0
26137,FSI,0,0,0
26138,FSI,0,0,0
26139,FSI,0,0,0
26140,FSI,0,0,0
26141,FSI,0,0,0
26142,FSI,0,0,0
26143,FSI,0,0,0
26144,FSI,0,0,0
26145,FSI,0,0,0
26146,FSI,0,0,0
26147,FSI,0,0,0
26148,FSI,0,0,0
26149,FSI,0,0,0
26150,FSI,0,0,0
26151,FSI,0,0,0
26152,FSI,0,0,0
26153,FSI,0,0,0
26154,FSI,0,0,0
26155,FSI,0,0,0
26156,FSI,0,0,0
26157,FSI,0,0,0
26158,FSI,0,0,0
26159,FSI,0,0,0
26160,FSI,0,0,0
26161,FSI,0,0,0
26162,FSI,0,0,0
26163,FSI,0,0,0
26164,FSI,0,0,0
26165,FSI,0,0,0
26166,FSI,0,0,0
26167,FSI,0,0,0
26168,FSI,0,0,0
26169,FSI,0,0,0
26170,FSI,0,0,0
26171,FSI,0,0,0
26172,FSI,0,0,0
26173,FSI,0,0,0
26174,FSI,0,0,0
26175,FSI,0,0,0
26176,FSI,0,0,0
26177,FSI,0,0,0
26178,FSI,0,0,0
26179,FSI,0,0,0
26180,FSI,0,0,0
26181,FSI,0,0,0
26182,FSI,0,0,0
26183,FSI,0,0,0
26184,FSI,0,0,0
26185,FSI,0,0,0
26186,FSI,0,0,0
26187,FSI,0,0,0
26188,FSI,0,0,0
26189,FSI,0,0,0
26190,FSI,0,0,0
26191,FSI,0,0,0
26192,FSI,0,0,0
26193,FSI,0,0,0
26194,FSI,0,0,0
26195,FSI,0,0,0
26196,FSI,0,0,0
26197,FSI,0,0,0
26198,FSI,0,0,0
26199,FSI,0,0,0
26200,FSI,0,0,0
26201,FSI,0,0,0
26202,FSI,0,0,0
26203,FSI,0,0,0
26204,FSI,0,0,0
26205,FSI,0,0,0
26206,FSI,0,0,0
26207,FSI,0,0,0
26208,FSI,0,0,0
26209,FSI,0,0,0
26210,FSI,0,0,0
26211,FSI,0,0,0
26212,FSI,0,0,0
26213,FSI,0,0,0
26214,FSI,0,0,0
26215,FSI,0,0,0
