,Node Label,PN incoming Connections,FSI incoming Connections,LTS incoming Connections
3561,PN,49,39,28
3562,PN,54,28,27
3563,PN,45,24,21
3564,PN,76,54,37
3565,PN,71,51,37
3566,PN,54,34,28
3567,PN,72,45,44
3568,PN,51,26,21
3569,PN,81,53,32
3570,PN,79,58,47
3571,PN,37,24,15
3572,PN,58,41,34
3573,PN,55,42,22
3574,PN,62,39,27
3575,PN,78,57,35
3576,PN,49,45,28
3577,PN,76,62,56
3578,PN,61,50,42
3579,PN,68,47,29
3580,PN,86,49,33
3581,PN,58,39,23
3582,PN,68,37,29
3583,PN,73,26,38
3584,PN,52,57,34
3585,PN,25,17,16
3586,PN,54,30,26
3587,PN,51,28,14
3588,PN,50,31,15
3589,PN,69,41,29
3590,PN,64,37,34
3591,PN,71,57,35
3592,PN,84,50,39
3593,PN,37,28,17
3594,PN,40,29,26
3595,PN,45,27,29
3596,PN,37,37,23
3597,PN,87,44,28
3598,PN,85,66,40
3599,PN,66,55,36
3600,PN,33,41,19
3601,PN,45,35,41
3602,PN,59,29,22
3603,PN,69,46,33
3604,PN,57,56,33
3605,PN,78,61,48
3606,PN,66,47,34
3607,PN,28,24,20
3608,PN,44,32,30
3609,PN,88,38,33
3610,PN,56,31,23
3611,PN,60,42,31
3612,PN,75,47,25
3613,PN,60,30,29
3614,PN,71,42,38
3615,PN,48,42,21
3616,PN,54,15,15
3617,PN,49,42,37
3618,PN,49,33,35
3619,PN,69,36,30
3620,PN,69,49,40
3621,PN,40,30,30
3622,PN,45,43,22
3623,PN,36,29,28
3624,PN,39,46,30
3625,PN,66,39,35
3626,PN,61,49,29
3627,PN,78,46,33
3628,PN,60,27,18
3629,PN,76,61,46
3630,PN,60,48,33
3631,PN,81,43,35
3632,PN,61,29,20
3633,PN,74,54,31
3634,PN,63,52,55
3635,PN,52,38,20
3636,PN,74,37,23
3637,PN,67,40,36
3638,PN,47,35,32
3639,PN,49,31,33
3640,PN,53,30,19
3641,PN,73,46,33
3642,PN,68,62,35
3643,PN,36,41,30
3644,PN,54,36,23
3645,PN,72,48,32
3646,PN,57,45,26
3647,PN,60,36,32
3648,PN,44,39,17
3649,PN,48,42,25
3650,PN,58,55,36
3651,PN,73,56,38
3652,PN,54,25,23
3653,PN,71,44,38
3654,PN,37,26,23
3655,PN,62,52,40
3656,PN,52,46,30
3657,PN,52,27,26
3658,PN,56,35,26
3659,PN,48,37,23
3660,PN,60,63,42
3661,PN,62,60,40
3662,PN,35,19,16
3663,PN,45,58,25
3664,PN,52,30,17
3665,PN,44,34,27
3666,PN,30,27,19
3667,PN,42,22,19
3668,PN,61,55,44
3669,PN,56,45,25
3670,PN,57,38,23
3671,PN,49,34,24
3672,PN,50,26,21
3673,PN,58,37,24
3674,PN,41,18,19
3675,PN,90,65,58
3676,PN,44,44,23
3677,PN,39,30,14
3678,PN,64,45,46
3679,PN,49,37,17
3680,PN,68,44,30
3681,PN,68,76,46
3682,PN,71,68,48
3683,PN,84,41,38
3684,PN,64,48,32
3685,PN,61,54,39
3686,PN,74,48,36
3687,PN,59,30,33
3688,PN,31,18,16
3689,PN,40,19,22
3690,PN,44,23,13
3691,PN,45,35,36
3692,PN,85,57,58
3693,PN,75,60,52
3694,PN,71,29,31
3695,PN,51,44,38
3696,PN,75,55,31
3697,PN,71,58,47
3698,PN,71,61,41
3699,PN,67,68,41
3700,PN,66,37,33
3701,PN,75,62,42
3702,PN,106,55,53
3703,PN,39,38,29
3704,PN,85,35,37
3705,PN,46,27,21
3706,PN,44,36,18
3707,PN,90,59,48
3708,PN,52,35,19
3709,PN,81,72,51
3710,PN,56,63,43
3711,PN,39,40,24
3712,PN,69,46,31
3713,PN,37,35,25
3714,PN,76,56,39
3715,PN,69,34,21
3716,PN,67,42,41
3717,PN,48,24,17
3718,PN,97,63,36
3719,PN,76,71,67
3720,PN,47,37,23
3721,PN,60,54,43
3722,PN,48,27,18
3723,PN,84,74,44
3724,PN,63,60,38
3725,PN,39,9,8
3726,PN,65,49,37
3727,PN,41,30,23
3728,PN,82,59,46
3729,PN,48,52,32
3730,PN,41,41,27
3731,PN,44,35,12
3732,PN,75,60,43
3733,PN,59,46,56
3734,PN,76,65,43
3735,PN,76,65,60
3736,PN,46,28,20
3737,PN,64,53,52
3738,PN,57,37,20
3739,PN,68,47,36
3740,PN,52,41,16
3741,PN,65,51,45
3742,PN,73,50,35
3743,PN,78,75,65
3744,PN,41,48,27
3745,PN,73,54,42
3746,PN,63,39,37
3747,PN,75,55,44
3748,PN,76,50,47
3749,PN,68,57,48
3750,PN,72,55,47
3751,PN,61,63,34
3752,PN,79,62,51
3753,PN,62,48,30
3754,PN,42,26,14
3755,PN,37,39,17
3756,PN,62,50,47
3757,PN,75,48,63
3758,PN,53,25,24
3759,PN,60,36,29
3760,PN,43,42,16
3761,PN,59,25,29
3762,PN,64,54,46
3763,PN,53,72,48
3764,PN,48,52,24
3765,PN,63,45,42
3766,PN,71,54,38
3767,PN,72,56,43
3768,PN,83,47,31
3769,PN,77,50,46
3770,PN,58,54,30
3771,PN,58,60,48
3772,PN,59,20,30
3773,PN,69,45,37
3774,PN,52,33,28
3775,PN,61,49,40
3776,PN,53,41,22
3777,PN,56,54,46
3778,PN,47,41,20
3779,PN,50,21,20
3780,PN,92,50,39
3781,PN,44,28,14
3782,PN,73,40,36
3783,PN,64,37,33
3784,PN,58,35,33
3785,PN,72,64,68
3786,PN,75,47,38
3787,PN,72,29,29
3788,PN,41,37,26
3789,PN,52,52,44
3790,PN,42,11,16
3791,PN,71,46,28
3792,PN,56,22,16
3793,PN,46,27,21
3794,PN,61,35,41
3795,PN,62,22,33
3796,PN,73,63,43
3797,PN,56,59,34
3798,PN,66,27,17
3799,PN,55,33,35
3800,PN,57,36,36
3801,PN,54,46,38
3802,PN,44,26,17
3803,PN,49,15,18
3804,PN,53,48,45
3805,PN,51,27,22
3806,PN,35,41,19
3807,PN,29,8,12
3808,PN,48,30,14
3809,PN,48,24,19
3810,PN,56,44,32
3811,PN,61,60,27
3812,PN,68,64,49
3813,PN,68,39,35
3814,PN,36,29,17
3815,PN,61,46,38
3816,PN,86,49,26
3817,PN,45,26,21
3818,PN,54,42,29
3819,PN,49,27,19
3820,PN,70,44,35
3821,PN,20,26,24
3822,PN,71,33,33
3823,PN,78,68,51
3824,PN,85,62,51
3825,PN,53,42,30
3826,PN,74,31,32
3827,PN,44,25,21
3828,PN,55,27,28
3829,PN,67,59,40
3830,PN,35,16,21
3831,PN,64,43,35
3832,PN,47,29,18
3833,PN,68,39,31
3834,PN,62,37,17
3835,PN,33,33,18
3836,PN,38,34,30
3837,PN,74,53,42
3838,PN,71,40,28
3839,PN,71,48,39
3840,PN,64,46,39
3841,PN,68,49,39
3842,PN,72,58,53
3843,PN,68,56,45
3844,PN,51,42,34
3845,PN,42,26,20
3846,PN,43,44,41
3847,PN,49,29,29
3848,PN,69,29,32
3849,PN,53,55,42
3850,PN,64,27,29
3851,PN,43,44,28
3852,PN,47,28,12
3853,PN,45,36,23
3854,PN,42,45,30
3855,PN,68,70,42
3856,PN,66,32,25
3857,PN,79,39,30
3858,PN,65,54,47
3859,PN,36,39,20
3860,PN,71,29,28
3861,PN,73,56,36
3862,PN,58,65,32
3863,PN,73,35,42
3864,PN,74,55,34
3865,PN,60,34,33
3866,PN,74,56,53
3867,PN,52,36,30
3868,PN,84,56,31
3869,PN,72,47,36
3870,PN,57,62,36
3871,PN,64,49,50
3872,PN,64,55,45
3873,PN,67,50,34
3874,PN,67,64,48
3875,PN,64,59,49
3876,PN,79,47,31
3877,PN,70,36,32
3878,PN,77,47,45
3879,PN,68,78,37
3880,PN,64,59,50
3881,PN,81,69,43
3882,PN,44,43,35
3883,PN,73,49,38
3884,PN,60,48,31
3885,PN,55,35,38
3886,PN,75,46,39
3887,PN,62,39,29
3888,PN,67,57,43
3889,PN,67,43,41
3890,PN,33,25,17
3891,PN,46,19,20
3892,PN,50,39,26
3893,PN,57,42,26
3894,PN,78,64,55
3895,PN,68,40,33
3896,PN,84,64,37
3897,PN,70,37,26
3898,PN,67,54,51
3899,PN,68,59,40
3900,PN,29,25,18
3901,PN,38,31,22
3902,PN,61,66,47
3903,PN,51,28,27
3904,PN,67,54,32
3905,PN,41,31,22
3906,PN,49,31,20
3907,PN,73,54,45
3908,PN,43,47,22
3909,PN,44,35,23
3910,PN,68,55,44
3911,PN,59,32,24
3912,PN,52,62,46
3913,PN,51,51,28
3914,PN,72,45,25
3915,PN,76,38,37
3916,PN,71,40,28
3917,PN,51,52,35
3918,PN,75,68,44
3919,PN,76,59,41
3920,PN,64,39,30
3921,PN,92,52,45
3922,PN,62,31,18
3923,PN,67,45,41
3924,PN,53,58,41
3925,PN,66,48,35
3926,PN,61,55,52
3927,PN,60,49,43
3928,PN,83,58,29
3929,PN,58,51,30
3930,PN,67,41,45
3931,PN,74,67,50
3932,PN,47,43,38
3933,PN,63,46,32
3934,PN,58,42,27
3935,PN,59,31,26
3936,PN,51,23,25
3937,PN,70,48,27
3938,PN,70,58,46
3939,PN,41,37,20
3940,PN,69,53,40
3941,PN,57,29,26
3942,PN,49,30,31
3943,PN,67,43,26
3944,PN,78,55,40
3945,PN,46,40,27
3946,PN,62,59,34
3947,PN,67,50,33
3948,PN,42,31,27
3949,PN,31,33,17
3950,PN,69,51,38
3951,PN,48,47,17
3952,PN,45,31,34
3953,PN,68,44,28
3954,PN,48,47,27
3955,PN,54,30,29
3956,PN,64,59,41
3957,PN,38,25,21
3958,PN,40,27,27
3959,PN,30,29,13
3960,PN,35,26,19
3961,PN,46,27,22
3962,PN,55,38,36
3963,PN,60,31,29
3964,PN,33,29,19
3965,PN,44,46,27
3966,PN,81,42,37
3967,PN,59,58,42
3968,PN,39,29,14
3969,PN,67,64,35
3970,PN,79,35,23
3971,PN,74,48,56
3972,PN,74,62,47
3973,PN,64,60,29
3974,PN,70,66,49
3975,PN,33,27,10
3976,PN,53,42,34
3977,PN,47,21,23
3978,PN,84,62,27
3979,PN,52,42,31
3980,PN,45,23,19
3981,PN,60,69,46
3982,PN,63,50,51
3983,PN,38,29,17
3984,PN,77,47,45
3985,PN,74,47,42
3986,PN,78,49,36
3987,PN,80,50,36
3988,PN,33,27,18
3989,PN,27,20,24
3990,PN,47,26,25
3991,PN,66,48,44
3992,PN,42,29,7
3993,PN,73,58,41
3994,PN,77,56,37
3995,PN,41,26,17
3996,PN,41,36,13
3997,PN,71,55,32
3998,PN,57,26,26
3999,PN,56,27,34
4000,PN,77,35,33
4001,PN,40,38,24
4002,PN,59,52,37
4003,PN,73,54,37
4004,PN,51,24,20
4005,PN,32,30,25
4006,PN,82,60,41
4007,PN,65,53,44
4008,PN,77,39,27
4009,PN,74,66,36
4010,PN,23,21,17
4011,PN,66,57,49
4012,PN,45,27,18
4013,PN,39,28,33
4014,PN,73,60,37
4015,PN,67,54,34
4016,PN,32,13,15
4017,PN,70,66,42
4018,PN,78,59,41
4019,PN,35,38,20
4020,PN,57,40,39
4021,PN,48,27,26
4022,PN,84,42,33
4023,PN,81,51,44
4024,PN,89,55,53
4025,PN,36,25,25
4026,PN,46,36,33
4027,PN,72,68,42
4028,PN,73,45,29
4029,PN,58,36,36
4030,PN,45,25,18
4031,PN,63,39,38
4032,PN,58,39,38
4033,PN,60,45,35
4034,PN,21,22,8
4035,PN,83,47,26
4036,PN,42,26,28
4037,PN,57,33,27
4038,PN,78,58,35
4039,PN,67,34,30
4040,PN,53,34,24
4041,PN,35,29,22
4042,PN,47,40,32
4043,PN,70,61,48
4044,PN,72,33,30
4045,PN,22,27,10
4046,PN,39,36,13
4047,PN,88,60,56
4048,PN,75,33,25
4049,PN,57,35,24
4050,PN,52,28,21
4051,PN,66,58,49
4052,PN,62,59,41
4053,PN,75,56,51
4054,PN,75,56,37
4055,PN,46,35,21
4056,PN,58,46,43
4057,PN,45,29,18
4058,PN,95,65,47
4059,PN,22,21,20
4060,PN,68,59,38
4061,PN,36,38,33
4062,PN,63,40,24
4063,PN,58,44,33
4064,PN,84,41,32
4065,PN,64,29,31
4066,PN,47,44,24
4067,PN,64,45,40
4068,PN,65,38,28
4069,PN,63,58,54
4070,PN,78,48,36
4071,PN,48,53,32
4072,PN,60,19,27
4073,PN,79,38,25
4074,PN,82,36,33
4075,PN,74,52,42
4076,PN,66,23,27
4077,PN,51,39,25
4078,PN,58,39,38
4079,PN,73,66,51
4080,PN,69,56,31
4081,PN,51,35,28
4082,PN,75,61,64
4083,PN,49,33,24
4084,PN,46,27,24
4085,PN,65,70,52
4086,PN,62,57,43
4087,PN,46,32,21
4088,PN,79,54,41
4089,PN,77,52,43
4090,PN,63,43,28
4091,PN,63,46,32
4092,PN,84,48,45
4093,PN,46,18,36
4094,PN,41,28,14
4095,PN,77,44,33
4096,PN,72,58,31
4097,PN,72,70,42
4098,PN,62,36,34
4099,PN,32,26,15
4100,PN,80,64,41
4101,PN,81,50,36
4102,PN,61,34,33
4103,PN,62,42,14
4104,PN,49,31,29
4105,PN,83,57,45
4106,PN,57,58,34
4107,PN,60,47,29
4108,PN,58,67,48
4109,PN,64,54,46
4110,PN,59,56,58
4111,PN,61,59,55
4112,PN,34,19,17
4113,PN,61,57,25
4114,PN,48,35,25
4115,PN,38,39,25
4116,PN,65,48,41
4117,PN,50,47,33
4118,PN,57,31,30
4119,PN,59,33,16
4120,PN,64,51,39
4121,PN,51,49,31
4122,PN,48,26,20
4123,PN,62,35,31
4124,PN,50,46,28
4125,PN,67,68,47
4126,PN,87,52,51
4127,PN,77,64,31
4128,PN,60,46,31
4129,PN,56,34,30
4130,PN,60,33,24
4131,PN,65,39,33
4132,PN,46,28,27
4133,PN,61,38,22
4134,PN,75,19,27
4135,PN,48,32,25
4136,PN,51,34,19
4137,PN,63,56,36
4138,PN,76,50,38
4139,PN,30,18,7
4140,PN,61,56,37
4141,PN,74,57,40
4142,PN,72,46,36
4143,PN,61,42,28
4144,PN,53,41,18
4145,PN,74,52,38
4146,PN,73,51,38
4147,PN,70,41,30
4148,PN,11,30,11
4149,PN,75,70,55
4150,PN,78,46,38
4151,PN,56,74,52
4152,PN,40,28,29
4153,PN,59,30,27
4154,PN,89,68,45
4155,PN,48,21,22
4156,PN,76,46,33
4157,PN,85,53,37
4158,PN,87,49,29
4159,PN,92,53,50
4160,PN,37,32,27
4161,PN,44,28,23
4162,PN,50,30,33
4163,PN,78,62,35
4164,PN,62,52,33
4165,PN,60,33,37
4166,PN,35,24,31
4167,PN,62,47,39
4168,PN,70,52,28
4169,PN,39,30,30
4170,PN,44,40,22
4171,PN,70,63,48
4172,PN,64,34,28
4173,PN,89,53,41
4174,PN,43,42,28
4175,PN,70,43,39
4176,PN,72,56,51
4177,PN,56,48,26
4178,PN,78,60,49
4179,PN,73,50,31
4180,PN,80,40,47
4181,PN,64,48,44
4182,PN,54,47,39
4183,PN,34,28,21
4184,PN,40,35,26
4185,PN,57,39,23
4186,PN,52,48,40
4187,PN,65,30,29
4188,PN,77,55,40
4189,PN,78,67,29
4190,PN,37,33,10
4191,PN,65,35,22
4192,PN,61,49,32
4193,PN,51,29,29
4194,PN,49,30,20
4195,PN,77,50,54
4196,PN,49,34,35
4197,PN,72,61,45
4198,PN,79,42,35
4199,PN,80,50,37
4200,PN,41,22,23
4201,PN,56,54,49
4202,PN,53,25,19
4203,PN,72,42,34
4204,PN,42,42,23
4205,PN,48,53,37
4206,PN,63,38,27
4207,PN,57,33,23
4208,PN,62,42,39
4209,PN,63,40,32
4210,PN,62,44,25
4211,PN,54,37,29
4212,PN,78,39,29
4213,PN,71,59,38
4214,PN,87,66,38
4215,PN,66,48,40
4216,PN,53,17,18
4217,PN,67,43,41
4218,PN,39,29,19
4219,PN,60,48,43
4220,PN,60,37,33
4221,PN,41,29,19
4222,PN,44,40,34
4223,PN,45,48,22
4224,PN,74,48,27
4225,PN,63,44,39
4226,PN,63,48,39
4227,PN,60,62,29
4228,PN,59,56,43
4229,PN,39,35,37
4230,PN,59,51,38
4231,PN,73,47,29
4232,PN,76,45,47
4233,PN,67,52,30
4234,PN,65,29,24
4235,PN,80,48,31
4236,PN,71,44,32
4237,PN,53,54,24
4238,PN,65,66,39
4239,PN,54,42,37
4240,PN,51,35,28
4241,PN,83,46,37
4242,PN,80,40,31
4243,PN,67,35,19
4244,PN,71,60,50
4245,PN,33,26,12
4246,PN,65,44,29
4247,PN,47,39,22
4248,PN,79,48,40
4249,PN,50,41,20
4250,PN,68,59,50
4251,PN,73,66,43
4252,PN,64,31,29
4253,PN,78,68,51
4254,PN,61,51,41
4255,PN,79,59,45
4256,PN,67,43,26
4257,PN,89,54,49
4258,PN,84,45,32
4259,PN,65,38,29
4260,PN,75,38,45
4261,PN,37,27,26
4262,PN,67,47,33
4263,PN,54,31,24
4264,PN,66,36,41
4265,PN,76,47,30
4266,PN,64,63,43
4267,PN,40,34,16
4268,PN,49,35,27
4269,PN,75,66,45
4270,PN,64,57,36
4271,PN,52,48,30
4272,PN,25,21,15
4273,PN,40,43,32
4274,PN,46,40,21
4275,PN,31,18,12
4276,PN,63,51,30
4277,PN,64,52,42
4278,PN,66,50,45
4279,PN,33,27,24
4280,PN,41,36,20
4281,PN,76,48,42
4282,PN,50,32,20
4283,PN,76,44,45
4284,PN,28,18,16
4285,PN,56,53,32
4286,PN,76,56,56
4287,PN,53,26,12
4288,PN,84,47,51
4289,PN,64,44,30
4290,PN,74,74,46
4291,PN,62,31,25
4292,PN,62,28,26
4293,PN,76,41,25
4294,PN,45,26,34
4295,PN,29,28,15
4296,PN,59,50,37
4297,PN,52,42,32
4298,PN,62,54,43
4299,PN,81,68,47
4300,PN,39,31,19
4301,PN,85,35,39
4302,PN,45,28,18
4303,PN,69,54,37
4304,PN,57,46,37
4305,PN,52,43,34
4306,PN,86,36,31
4307,PN,52,43,38
4308,PN,42,21,21
4309,PN,65,48,36
4310,PN,46,47,26
4311,PN,54,41,33
4312,PN,65,54,35
4313,PN,63,47,32
4314,PN,44,36,30
4315,PN,87,68,40
4316,PN,62,50,37
4317,PN,57,48,40
4318,PN,72,77,50
4319,PN,74,52,42
4320,PN,31,23,13
4321,PN,64,44,34
4322,PN,41,21,22
4323,PN,63,41,27
4324,PN,55,37,26
4325,PN,39,50,30
4326,PN,68,33,33
4327,PN,72,64,47
4328,PN,70,50,44
4329,PN,70,52,31
4330,PN,54,34,25
4331,PN,28,9,16
4332,PN,40,30,15
4333,PN,45,26,36
4334,PN,72,35,30
4335,PN,48,36,23
4336,PN,81,61,37
4337,PN,35,26,21
4338,PN,70,55,36
4339,PN,75,62,50
4340,PN,51,41,30
4341,PN,46,58,28
4342,PN,64,44,38
4343,PN,68,56,38
4344,PN,62,50,32
4345,PN,44,34,25
4346,PN,70,51,47
4347,PN,73,46,40
4348,PN,48,19,20
4349,PN,57,55,34
4350,PN,73,56,41
4351,PN,39,17,15
4352,PN,67,43,39
4353,PN,57,64,36
4354,PN,67,63,35
4355,PN,66,49,39
4356,PN,31,29,12
4357,PN,65,43,40
4358,PN,76,62,44
4359,PN,48,29,28
4360,PN,43,32,22
4361,PN,77,36,24
4362,PN,50,34,33
4363,PN,45,39,20
4364,PN,37,37,27
4365,PN,75,51,34
4366,PN,44,32,32
4367,PN,48,32,17
4368,PN,93,66,42
4369,PN,65,70,49
4370,PN,81,53,46
4371,PN,34,21,8
4372,PN,45,51,28
4373,PN,54,48,30
4374,PN,83,69,41
4375,PN,43,46,25
4376,PN,67,60,48
4377,PN,50,26,12
4378,PN,59,38,29
4379,PN,65,48,46
4380,PN,68,41,36
4381,PN,61,30,22
4382,PN,43,46,23
4383,PN,81,48,41
4384,PN,47,34,30
4385,PN,20,10,14
4386,PN,74,61,30
4387,PN,28,26,18
4388,PN,32,27,15
4389,PN,49,38,30
4390,PN,75,68,48
4391,PN,32,27,25
4392,PN,79,50,42
4393,PN,65,57,38
4394,PN,74,34,42
4395,PN,39,28,27
4396,PN,80,66,53
4397,PN,40,20,17
4398,PN,55,53,36
4399,PN,74,53,38
4400,PN,64,43,31
4401,PN,80,57,46
4402,PN,39,22,17
4403,PN,45,45,25
4404,PN,53,39,33
4405,PN,50,31,37
4406,PN,49,44,27
4407,PN,37,27,22
4408,PN,88,50,39
4409,PN,75,45,40
4410,PN,51,38,26
4411,PN,71,44,28
4412,PN,48,26,22
4413,PN,78,32,30
4414,PN,90,59,39
4415,PN,79,48,39
4416,PN,62,30,16
4417,PN,57,71,45
4418,PN,71,47,40
4419,PN,62,46,33
4420,PN,83,42,27
4421,PN,40,31,18
4422,PN,71,57,39
4423,PN,48,34,34
4424,PN,79,53,51
4425,PN,63,64,56
4426,PN,70,53,27
4427,PN,84,42,38
4428,PN,34,27,26
4429,PN,71,58,32
4430,PN,52,40,31
4431,PN,37,24,23
4432,PN,64,53,35
4433,PN,65,38,23
4434,PN,75,34,45
4435,PN,68,56,45
4436,PN,29,14,23
4437,PN,69,39,34
4438,PN,70,24,19
4439,PN,71,73,38
4440,PN,77,56,38
4441,PN,48,40,32
4442,PN,30,21,15
4443,PN,44,54,26
4444,PN,59,64,36
4445,PN,55,54,35
4446,PN,39,27,21
4447,PN,78,36,24
4448,PN,67,26,29
4449,PN,85,44,31
4450,PN,30,17,15
4451,PN,77,54,49
4452,PN,53,38,22
4453,PN,39,24,25
4454,PN,30,30,23
4455,PN,77,66,45
4456,PN,56,24,18
4457,PN,49,35,20
4458,PN,46,26,14
4459,PN,49,35,18
4460,PN,64,65,49
4461,PN,35,25,38
4462,PN,60,28,36
4463,PN,70,50,36
4464,PN,82,46,40
4465,PN,62,37,30
4466,PN,51,32,23
4467,PN,68,57,45
4468,PN,72,52,45
4469,PN,58,25,31
4470,PN,48,53,44
4471,PN,74,35,32
4472,PN,85,40,31
4473,PN,67,36,25
4474,PN,56,38,36
4475,PN,71,48,33
4476,PN,52,47,30
4477,PN,61,44,46
4478,PN,57,47,34
4479,PN,71,68,53
4480,PN,84,60,40
4481,PN,73,45,33
4482,PN,66,47,41
4483,PN,56,36,15
4484,PN,61,36,33
4485,PN,61,52,47
4486,PN,52,63,40
4487,PN,63,48,35
4488,PN,64,56,32
4489,PN,31,19,13
4490,PN,91,46,24
4491,PN,61,44,29
4492,PN,64,71,43
4493,PN,51,41,42
4494,PN,77,49,39
4495,PN,37,22,12
4496,PN,59,32,29
4497,PN,34,26,20
4498,PN,58,61,56
4499,PN,83,71,53
4500,PN,41,34,21
4501,PN,58,37,28
4502,PN,46,20,13
4503,PN,31,39,29
4504,PN,59,34,26
4505,PN,61,44,39
4506,PN,52,54,42
4507,PN,80,56,42
4508,PN,36,32,28
4509,PN,40,34,20
4510,PN,26,10,13
4511,PN,38,38,27
4512,PN,54,26,12
4513,PN,65,56,55
4514,PN,31,23,15
4515,PN,61,54,40
4516,PN,84,54,35
4517,PN,61,52,35
4518,PN,79,48,52
4519,PN,69,56,39
4520,PN,69,47,32
4521,PN,36,30,13
4522,PN,75,61,36
4523,PN,67,55,46
4524,PN,71,41,28
4525,PN,55,43,39
4526,PN,68,60,45
4527,PN,69,69,52
4528,PN,41,31,25
4529,PN,64,48,32
4530,PN,72,59,56
4531,PN,70,54,33
4532,PN,66,49,32
4533,PN,52,28,23
4534,PN,75,67,46
4535,PN,67,43,37
4536,PN,67,41,28
4537,PN,79,49,37
4538,PN,33,26,10
4539,PN,89,52,42
4540,PN,62,46,30
4541,PN,41,18,13
4542,PN,67,48,23
4543,PN,65,32,19
4544,PN,77,60,44
4545,PN,83,42,28
4546,PN,76,65,50
4547,PN,38,30,21
4548,PN,41,34,21
4549,PN,66,49,25
4550,PN,37,18,16
4551,PN,64,55,41
4552,PN,47,41,17
4553,PN,44,21,19
4554,PN,57,62,51
4555,PN,73,50,38
4556,PN,68,43,24
4557,PN,79,69,50
4558,PN,55,56,42
4559,PN,69,38,25
4560,PN,32,37,30
4561,PN,71,42,42
4562,PN,73,50,32
4563,PN,44,25,12
4564,PN,81,50,27
4565,PN,62,40,31
4566,PN,73,43,39
4567,PN,76,67,51
4568,PN,71,45,24
4569,PN,43,31,27
4570,PN,71,55,40
4571,PN,55,33,36
4572,PN,41,42,24
4573,PN,61,40,25
4574,PN,73,64,48
4575,PN,77,62,49
4576,PN,78,50,39
4577,PN,46,19,19
4578,PN,69,35,21
4579,PN,42,31,23
4580,PN,61,83,41
4581,PN,39,35,15
4582,PN,64,40,27
4583,PN,77,47,38
4584,PN,65,49,29
4585,PN,68,36,40
4586,PN,82,47,49
4587,PN,62,58,27
4588,PN,65,48,38
4589,PN,59,46,28
4590,PN,88,66,54
4591,PN,64,53,28
4592,PN,50,30,28
4593,PN,57,52,37
4594,PN,82,58,43
4595,PN,76,49,25
4596,PN,70,58,47
4597,PN,63,59,39
4598,PN,67,40,30
4599,PN,50,31,25
4600,PN,77,49,40
4601,PN,45,38,28
4602,PN,77,52,44
4603,PN,40,38,24
4604,PN,48,24,20
4605,PN,72,65,55
4606,PN,43,26,25
4607,PN,59,32,25
4608,PN,79,54,31
4609,PN,40,45,21
4610,PN,68,61,49
4611,PN,65,42,20
4612,PN,49,46,23
4613,PN,53,39,18
4614,PN,88,48,33
4615,PN,61,42,25
4616,PN,70,57,49
4617,PN,51,47,33
4618,PN,81,70,43
4619,PN,92,49,24
4620,PN,58,63,25
4621,PN,58,35,21
4622,PN,70,39,19
4623,PN,39,17,19
4624,PN,50,37,23
4625,PN,50,31,26
4626,PN,65,57,43
4627,PN,48,33,22
4628,PN,49,45,42
4629,PN,34,31,18
4630,PN,76,54,30
4631,PN,41,26,7
4632,PN,79,68,45
4633,PN,51,39,23
4634,PN,71,33,43
4635,PN,74,57,47
4636,PN,67,47,39
4637,PN,65,61,32
4638,PN,66,40,23
4639,PN,66,51,35
4640,PN,54,47,31
4641,PN,45,58,22
4642,PN,47,46,29
4643,PN,41,27,16
4644,PN,84,56,45
4645,PN,63,58,40
4646,PN,77,38,21
4647,PN,58,26,20
4648,PN,64,41,39
4649,PN,42,41,25
4650,PN,45,33,20
4651,PN,65,45,32
4652,PN,40,16,11
4653,PN,73,52,42
4654,PN,52,40,30
4655,PN,76,36,39
4656,PN,68,43,36
4657,PN,33,34,18
4658,PN,70,45,29
4659,PN,72,59,60
4660,PN,47,43,29
4661,PN,38,29,14
4662,PN,51,31,20
4663,PN,61,47,34
4664,PN,62,45,28
4665,PN,46,31,40
4666,PN,59,63,59
4667,PN,69,46,51
4668,PN,69,52,40
4669,PN,78,58,48
4670,PN,69,60,48
4671,PN,67,37,30
4672,PN,33,32,17
4673,PN,51,21,15
4674,PN,33,30,29
4675,PN,64,53,41
4676,PN,44,28,10
4677,PN,30,22,16
4678,PN,67,63,51
4679,PN,66,54,40
4680,PN,91,59,52
4681,PN,49,29,27
4682,PN,66,39,23
4683,PN,69,57,56
4684,PN,65,38,29
4685,PN,38,42,16
4686,PN,75,56,48
4687,PN,66,57,29
4688,PN,69,53,39
4689,PN,47,29,24
4690,PN,58,43,27
4691,PN,66,45,32
4692,PN,73,49,43
4693,PN,70,50,42
4694,PN,41,18,12
4695,PN,29,37,26
4696,PN,69,59,43
4697,PN,36,37,23
4698,PN,70,55,39
4699,PN,50,35,17
4700,PN,79,61,48
4701,PN,65,77,53
4702,PN,57,25,20
4703,PN,77,49,27
4704,PN,78,54,39
4705,PN,57,43,36
4706,PN,78,39,34
4707,PN,66,68,56
4708,PN,82,54,31
4709,PN,31,16,10
4710,PN,59,35,25
4711,PN,56,38,20
4712,PN,58,30,25
4713,PN,62,55,45
4714,PN,77,58,46
4715,PN,66,52,39
4716,PN,53,35,27
4717,PN,59,42,23
4718,PN,65,55,36
4719,PN,56,48,38
4720,PN,48,38,34
4721,PN,40,29,27
4722,PN,64,47,25
4723,PN,58,41,25
